time,target,sensor,P,I,D,ds
6417,200,197,-30.000000,11.633067,0.000000,-18.366933
6418,200,197,-30.000000,11.626667,0.000000,-18.373333
6419,200,197,-30.000000,11.620267,0.000000,-18.379733
6420,200,199,-10.000000,11.618133,46.875000,48.493133
6421,200,199,-10.000000,11.616000,0.000000,1.616000
6422,200,199,-10.000000,11.613867,0.000000,1.613867
6423,200,199,-10.000000,11.611733,0.000000,1.611733
6424,200,199,-10.000000,11.609600,0.000000,1.609600
6425,200,197,-30.000000,11.603200,-46.875000,-65.271800
6426,200,197,-30.000000,11.596800,0.000000,-18.403200
6427,200,197,-30.000000,11.590400,0.000000,-18.409600
6428,200,197,-30.000000,11.584000,0.000000,-18.416000
6429,200,197,-30.000000,11.577600,0.000000,-18.422400
6430,200,197,-30.000000,11.571200,0.000000,-18.428800
6431,200,197,-30.000000,11.564800,0.000000,-18.435200
6432,200,197,-30.000000,11.558400,0.000000,-18.441600
6433,200,197,-30.000000,11.552000,0.000000,-18.448000
6434,200,197,-30.000000,11.545600,0.000000,-18.454400
6435,200,198,-20.000000,11.541333,23.437500,14.978833
6436,200,198,-20.000000,11.537067,0.000000,-8.462933
6437,200,198,-20.000000,11.532800,0.000000,-8.467200
6438,200,198,-20.000000,11.528533,0.000000,-8.471467
6439,200,198,-20.000000,11.524267,0.000000,-8.475733
6440,200,194,-60.000000,11.511467,-93.750000,-142.238533
6441,200,194,-60.000000,11.498667,0.000000,-48.501333
6442,200,194,-60.000000,11.485867,0.000000,-48.514133
6443,200,194,-60.000000,11.473067,0.000000,-48.526933
6444,200,194,-60.000000,11.460267,0.000000,-48.539733
6445,200,193,-70.000000,11.445333,-23.437500,-81.992167
6446,200,193,-70.000000,11.430400,0.000000,-58.569600
6447,200,193,-70.000000,11.415467,0.000000,-58.584533
6448,200,193,-70.000000,11.400533,0.000000,-58.599467
6449,200,193,-70.000000,11.385600,0.000000,-58.614400
6450,200,194,-60.000000,11.372800,23.437500,-25.189700
6451,200,194,-60.000000,11.360000,0.000000,-48.640000
6452,200,194,-60.000000,11.347200,0.000000,-48.652800
6453,200,194,-60.000000,11.334400,0.000000,-48.665600
6454,200,193,-70.000000,11.319467,-23.437500,-82.118033
6455,200,193,-70.000000,11.304533,0.000000,-58.695467
6456,200,193,-70.000000,11.289600,0.000000,-58.710400
6457,200,193,-70.000000,11.274667,0.000000,-58.725333
6458,200,193,-70.000000,11.259733,0.000000,-58.740267
6459,200,197,-30.000000,11.253333,93.750000,75.003333
6460,200,197,-30.000000,11.246933,0.000000,-18.753067
6461,200,197,-30.000000,11.240533,0.000000,-18.759467
6462,200,197,-30.000000,11.234133,0.000000,-18.765867
6463,200,197,-30.000000,11.227733,0.000000,-18.772267
6464,200,200,0.000000,11.227733,70.312500,81.540233
6465,200,200,0.000000,11.227733,0.000000,11.227733
6466,200,200,0.000000,11.227733,0.000000,11.227733
6467,200,200,0.000000,11.227733,0.000000,11.227733
6468,200,200,0.000000,11.227733,0.000000,11.227733
6469,200,200,0.000000,11.227733,0.000000,11.227733
6470,200,200,0.000000,11.227733,0.000000,11.227733
6471,200,200,0.000000,11.227733,0.000000,11.227733
6472,200,200,0.000000,11.227733,0.000000,11.227733
6473,200,200,0.000000,11.227733,0.000000,11.227733
6474,200,200,0.000000,11.227733,0.000000,11.227733
6475,200,200,0.000000,11.227733,0.000000,11.227733
6476,200,200,0.000000,11.227733,0.000000,11.227733
6477,200,200,0.000000,11.227733,0.000000,11.227733
6478,200,200,0.000000,11.227733,0.000000,11.227733
6479,200,202,20.000000,11.232000,46.875000,78.107000
6480,200,202,20.000000,11.236267,0.000000,31.236267
6481,200,202,20.000000,11.240533,0.000000,31.240533
6482,200,202,20.000000,11.244800,0.000000,31.244800
6483,200,202,20.000000,11.249067,0.000000,31.249067
6484,200,197,-30.000000,11.242667,-117.187500,-135.944833
6485,200,197,-30.000000,11.236267,0.000000,-18.763733
6486,200,197,-30.000000,11.229867,0.000000,-18.770133
6487,200,197,-30.000000,11.223467,0.000000,-18.776533
6488,200,197,-30.000000,11.217067,0.000000,-18.782933
6489,200,199,-10.000000,11.214933,46.875000,48.089933
6490,200,199,-10.000000,11.212800,0.000000,1.212800
6491,200,199,-10.000000,11.210667,0.000000,1.210667
6492,200,199,-10.000000,11.208533,0.000000,1.208533
6493,200,199,-10.000000,11.206400,0.000000,1.206400
6494,200,198,-20.000000,11.202133,-23.437500,-32.235367
6495,200,198,-20.000000,11.197867,0.000000,-8.802133
6496,200,198,-20.000000,11.193600,0.000000,-8.806400
6497,200,198,-20.000000,11.189333,0.000000,-8.810667
6498,200,205,50.000000,11.200000,164.062500,225.262500
6499,200,205,50.000000,11.210667,0.000000,61.210667
6500,150,205,550.000000,11.328000,1171.875000,1733.203000
6501,150,205,550.000000,11.445333,0.000000,561.445333
6502,150,205,550.000000,11.562667,0.000000,561.562667
6503,150,198,480.000000,11.665067,-164.062500,327.602567
6504,150,198,480.000000,11.767467,0.000000,491.767467
6505,150,198,480.000000,11.869867,0.000000,491.869867
6506,150,198,480.000000,11.972267,0.000000,491.972267
6507,150,198,480.000000,12.074667,0.000000,492.074667
6508,150,204,540.000000,12.189867,140.625000,692.814867
6509,150,204,540.000000,12.305067,0.000000,552.305067
6510,150,204,540.000000,12.420267,0.000000,552.420267
6511,150,204,540.000000,12.535467,0.000000,552.535467
6512,150,204,540.000000,12.650667,0.000000,552.650667
6513,150,202,520.000000,12.761600,-46.875000,485.886600
6514,150,202,520.000000,12.872533,0.000000,532.872533
6515,150,202,520.000000,12.983467,0.000000,532.983467
6516,150,202,520.000000,13.094400,0.000000,533.094400
6517,150,202,520.000000,13.205333,0.000000,533.205333
6518,150,205,550.000000,13.322667,70.312500,633.635167
6519,150,205,550.000000,13.440000,0.000000,563.440000
6520,150,205,550.000000,13.557333,0.000000,563.557333
6521,150,205,550.000000,13.674667,0.000000,563.674667
6522,150,205,550.000000,13.792000,0.000000,563.792000
6523,150,210,600.000000,13.920000,117.187500,731.107500
6524,150,210,600.000000,14.048000,0.000000,614.048000
6525,150,210,600.000000,14.176000,0.000000,614.176000
6526,150,210,600.000000,14.304000,0.000000,614.304000
6527,150,210,600.000000,14.432000,0.000000,614.432000
6528,150,202,520.000000,14.542933,-187.500000,347.042933
6529,150,202,520.000000,14.653867,0.000000,534.653867
6530,150,202,520.000000,14.764800,0.000000,534.764800
6531,150,202,520.000000,14.875733,0.000000,534.875733
6532,150,202,520.000000,14.986667,0.000000,534.986667
6533,150,187,370.000000,15.065600,-351.562500,33.503100
6534,150,187,370.000000,15.144533,0.000000,385.144533
6535,150,187,370.000000,15.223467,0.000000,385.223467
6536,150,187,370.000000,15.302400,0.000000,385.302400
6537,150,179,290.000000,15.364267,-187.500000,117.864267
6538,150,179,290.000000,15.426133,0.000000,305.426133
6539,150,179,290.000000,15.488000,0.000000,305.488000
6540,150,179,290.000000,15.549867,0.000000,305.549867
6541,150,179,290.000000,15.611733,0.000000,305.611733
6542,150,167,170.000000,15.648000,-281.250000,-95.602000
6543,150,167,170.000000,15.684267,0.000000,185.684267
6544,150,167,170.000000,15.720533,0.000000,185.720533
6545,150,167,170.000000,15.756800,0.000000,185.756800
6546,150,167,170.000000,15.793067,0.000000,185.793067
6547,150,160,100.000000,15.814400,-164.062500,-48.248100
6548,150,160,100.000000,15.835733,0.000000,115.835733
6549,150,160,100.000000,15.857067,0.000000,115.857067
6550,150,160,100.000000,15.878400,0.000000,115.878400
6551,150,160,100.000000,15.899733,0.000000,115.899733
6552,150,157,70.000000,15.914667,-70.312500,15.602167
6553,150,157,70.000000,15.929600,0.000000,85.929600
6554,150,157,70.000000,15.944533,0.000000,85.944533
6555,150,157,70.000000,15.959467,0.000000,85.959467
6556,150,157,70.000000,15.974400,0.000000,85.974400
6557,150,160,100.000000,15.995733,70.312500,186.308233
6558,150,160,100.000000,16.017067,0.000000,116.017067
6559,150,160,100.000000,16.038400,0.000000,116.038400
6560,150,160,100.000000,16.059733,0.000000,116.059733
6561,150,160,100.000000,16.081067,0.000000,116.081067
6562,150,159,90.000000,16.100267,-23.437500,82.662767
6563,150,159,90.000000,16.119467,0.000000,106.119467
6564,150,159,90.000000,16.138667,0.000000,106.138667
6565,150,159,90.000000,16.157867,0.000000,106.157867
6566,150,159,90.000000,16.177067,0.000000,106.177067
6567,150,173,230.000000,16.226133,328.125000,574.351133
6568,150,173,230.000000,16.275200,0.000000,246.275200
6569,150,173,230.000000,16.324267,0.000000,246.324267
6570,150,173,230.000000,16.373333,0.000000,246.373333
6571,150,173,230.000000,16.422400,0.000000,246.422400
6572,150,154,40.000000,16.430933,-445.312500,-388.881567
6573,150,154,40.000000,16.439467,0.000000,56.439467
6574,150,154,40.000000,16.448000,0.000000,56.448000
6575,150,154,40.000000,16.456533,0.000000,56.456533
6576,150,167,170.000000,16.492800,304.687500,491.180300
6577,150,167,170.000000,16.529067,0.000000,186.529067
6578,150,167,170.000000,16.565333,0.000000,186.565333
6579,150,167,170.000000,16.601600,0.000000,186.601600
6580,150,167,170.000000,16.637867,0.000000,186.637867
6581,150,148,-20.000000,16.633600,-445.312500,-448.678900
6582,150,148,-20.000000,16.629333,0.000000,-3.370667
6583,150,148,-20.000000,16.625067,0.000000,-3.374933
6584,150,148,-20.000000,16.620800,0.000000,-3.379200
6585,150,148,-20.000000,16.616533,0.000000,-3.383467
6586,150,158,80.000000,16.633600,234.375000,331.008600
6587,150,158,80.000000,16.650667,0.000000,96.650667
6588,150,158,80.000000,16.667733,0.000000,96.667733
6589,150,158,80.000000,16.684800,0.000000,96.684800
6590,150,158,80.000000,16.701867,0.000000,96.701867
6591,150,146,-40.000000,16.693333,-281.250000,-304.556667
6592,150,146,-40.000000,16.684800,0.000000,-23.315200
6593,150,146,-40.000000,16.676267,0.000000,-23.323733
6594,150,146,-40.000000,16.667733,0.000000,-23.332267
6595,150,146,-40.000000,16.659200,0.000000,-23.340800
6596,150,165,150.000000,16.691200,445.312500,612.003700
6597,150,165,150.000000,16.723200,0.000000,166.723200
6598,150,165,150.000000,16.755200,0.000000,166.755200
6599,150,165,150.000000,16.787200,0.000000,166.787200
6600,150,165,150.000000,16.819200,0.000000,166.819200
6601,150,147,-30.000000,16.812800,-421.875000,-435.062200
6602,150,147,-30.000000,16.806400,0.000000,-13.193600
6603,150,147,-30.000000,16.800000,0.000000,-13.200000
6604,150,147,-30.000000,16.793600,0.000000,-13.206400
6605,150,159,90.000000,16.812800,281.250000,388.062800
6606,150,159,90.000000,16.832000,0.000000,106.832000
6607,150,159,90.000000,16.851200,0.000000,106.851200
6608,150,159,90.000000,16.870400,0.000000,106.870400
6609,150,159,90.000000,16.889600,0.000000,106.889600
6610,150,143,-70.000000,16.874667,-375.000000,-428.125333
6611,150,143,-70.000000,16.859733,0.000000,-53.140267
6612,150,143,-70.000000,16.844800,0.000000,-53.155200
6613,150,143,-70.000000,16.829867,0.000000,-53.170133
6614,150,143,-70.000000,16.814933,0.000000,-53.185067
6615,150,152,20.000000,16.819200,210.937500,247.756700
6616,150,152,20.000000,16.823467,0.000000,36.823467
6617,150,152,20.000000,16.827733,0.000000,36.827733
6618,150,152,20.000000,16.832000,0.000000,36.832000
6619,150,152,20.000000,16.836267,0.000000,36.836267
6620,150,146,-40.000000,16.827733,-140.625000,-163.797267
6621,150,146,-40.000000,16.819200,0.000000,-23.180800
6622,150,146,-40.000000,16.810667,0.000000,-23.189333
6623,150,146,-40.000000,16.802133,0.000000,-23.197867
6624,150,146,-40.000000,16.793600,0.000000,-23.206400
6625,150,153,30.000000,16.800000,164.062500,210.862500
6626,150,153,30.000000,16.806400,0.000000,46.806400
6627,150,153,30.000000,16.812800,0.000000,46.812800
6628,150,153,30.000000,16.819200,0.000000,46.819200
6629,150,153,30.000000,16.825600,0.000000,46.825600
6630,150,142,-80.000000,16.808533,-257.812500,-321.003967
6631,150,142,-80.000000,16.791467,0.000000,-63.208533
6632,150,142,-80.000000,16.774400,0.000000,-63.225600
6633,150,142,-80.000000,16.757333,0.000000,-63.242667
6634,150,142,-80.000000,16.740267,0.000000,-63.259733
6635,150,157,70.000000,16.755200,351.562500,438.317700
6636,150,157,70.000000,16.770133,0.000000,86.770133
6637,150,157,70.000000,16.785067,0.000000,86.785067
6638,150,157,70.000000,16.800000,0.000000,86.800000
6639,150,157,70.000000,16.814933,0.000000,86.814933
6640,150,139,-110.000000,16.791467,-421.875000,-515.083533
6641,150,139,-110.000000,16.768000,0.000000,-93.232000
6642,150,139,-110.000000,16.744533,0.000000,-93.255467
6643,150,139,-110.000000,16.721067,0.000000,-93.278933
6644,150,150,0.000000,16.721067,257.812500,274.533567
6645,150,150,0.000000,16.721067,0.000000,16.721067
6646,150,150,0.000000,16.721067,0.000000,16.721067
6647,150,150,0.000000,16.721067,0.000000,16.721067
6648,150,150,0.000000,16.721067,0.000000,16.721067
6649,150,141,-90.000000,16.701867,-210.937500,-284.235633
6650,150,141,-90.000000,16.682667,0.000000,-73.317333
6651,150,141,-90.000000,16.663467,0.000000,-73.336533
6652,150,141,-90.000000,16.644267,0.000000,-73.355733
6653,150,141,-90.000000,16.625067,0.000000,-73.374933
6654,150,147,-30.000000,16.618667,140.625000,127.243667
6655,150,147,-30.000000,16.612267,0.000000,-13.387733
6656,150,147,-30.000000,16.605867,0.000000,-13.394133
6657,150,147,-30.000000,16.599467,0.000000,-13.400533
6658,150,147,-30.000000,16.593067,0.000000,-13.406933
6659,150,139,-110.000000,16.569600,-187.500000,-280.930400
6660,150,139,-110.000000,16.546133,0.000000,-93.453867
6661,150,139,-110.000000,16.522667,0.000000,-93.477333
6662,150,139,-110.000000,16.499200,0.000000,-93.500800
6663,150,139,-110.000000,16.475733,0.000000,-93.524267
6664,150,138,-120.000000,16.450133,-23.437500,-126.987367
6665,150,138,-120.000000,16.424533,0.000000,-103.575467
6666,150,138,-120.000000,16.398933,0.000000,-103.601067
6667,150,138,-120.000000,16.373333,0.000000,-103.626667
6668,150,138,-120.000000,16.347733,0.000000,-103.652267
6669,150,139,-110.000000,16.324267,23.437500,-70.238233
6670,150,139,-110.000000,16.300800,0.000000,-93.699200
6671,150,139,-110.000000,16.277333,0.000000,-93.722667
6672,150,139,-110.000000,16.253867,0.000000,-93.746133
6673,150,139,-110.000000,16.230400,0.000000,-93.769600
6674,150,139,-110.000000,16.206933,0.000000,-93.793067
6675,150,139,-110.000000,16.183467,0.000000,-93.816533
6676,150,139,-110.000000,16.160000,0.000000,-93.840000
6677,150,139,-110.000000,16.136533,0.000000,-93.863467
6678,150,139,-110.000000,16.113067,0.000000,-93.886933
6679,150,142,-80.000000,16.096000,70.312500,6.408500
6680,150,142,-80.000000,16.078933,0.000000,-63.921067
6681,150,142,-80.000000,16.061867,0.000000,-63.938133
6682,150,142,-80.000000,16.044800,0.000000,-63.955200
6683,150,142,-80.000000,16.027733,0.000000,-63.972267
6684,150,146,-40.000000,16.019200,93.750000,69.769200
6685,150,146,-40.000000,16.010667,0.000000,-23.989333
6686,150,146,-40.000000,16.002133,0.000000,-23.997867
6687,150,146,-40.000000,15.993600,0.000000,-24.006400
6688,150,144,-60.000000,15.980800,-46.875000,-90.894200
6689,150,144,-60.000000,15.968000,0.000000,-44.032000
6690,150,144,-60.000000,15.955200,0.000000,-44.044800
6691,150,144,-60.000000,15.942400,0.000000,-44.057600
6692,150,144,-60.000000,15.929600,0.000000,-44.070400
6693,150,140,-100.000000,15.908267,-93.750000,-177.841733
6694,150,140,-100.000000,15.886933,0.000000,-84.113067
6695,150,140,-100.000000,15.865600,0.000000,-84.134400
6696,150,140,-100.000000,15.844267,0.000000,-84.155733
6697,150,140,-100.000000,15.822933,0.000000,-84.177067
6698,150,142,-80.000000,15.805867,46.875000,-17.319133
6699,150,142,-80.000000,15.788800,0.000000,-64.211200
6700,150,142,-80.000000,15.771733,0.000000,-64.228267
6701,150,142,-80.000000,15.754667,0.000000,-64.245333
6702,150,142,-80.000000,15.737600,0.000000,-64.262400
6703,150,143,-70.000000,15.722667,23.437500,-30.839833
6704,150,143,-70.000000,15.707733,0.000000,-54.292267
6705,150,143,-70.000000,15.692800,0.000000,-54.307200
6706,150,143,-70.000000,15.677867,0.000000,-54.322133
6707,150,143,-70.000000,15.662933,0.000000,-54.337067
6708,150,142,-80.000000,15.645867,-23.437500,-87.791633
6709,150,142,-80.000000,15.628800,0.000000,-64.371200
6710,150,142,-80.000000,15.611733,0.000000,-64.388267
6711,150,142,-80.000000,15.594667,0.000000,-64.405333
6712,150,142,-80.000000,15.577600,0.000000,-64.422400
6713,150,140,-100.000000,15.556267,-46.875000,-131.318733
6714,150,140,-100.000000,15.534933,0.000000,-84.465067
6715,150,140,-100.000000,15.513600,0.000000,-84.486400
6716,150,140,-100.000000,15.492267,0.000000,-84.507733
6717,150,140,-100.000000,15.470933,0.000000,-84.529067
6718,150,138,-120.000000,15.445333,-46.875000,-151.429667
6719,150,138,-120.000000,15.419733,0.000000,-104.580267
6720,150,138,-120.000000,15.394133,0.000000,-104.605867
6721,150,138,-120.000000,15.368533,0.000000,-104.631467
6722,150,139,-110.000000,15.345067,23.437500,-71.217433
6723,150,139,-110.000000,15.321600,0.000000,-94.678400
6724,150,139,-110.000000,15.298133,0.000000,-94.701867
6725,150,139,-110.000000,15.274667,0.000000,-94.725333
6726,150,139,-110.000000,15.251200,0.000000,-94.748800
6727,150,146,-40.000000,15.242667,164.062500,139.305167
6728,150,146,-40.000000,15.234133,0.000000,-24.765867
6729,150,146,-40.000000,15.225600,0.000000,-24.774400
6730,150,146,-40.000000,15.217067,0.000000,-24.782933
6731,150,146,-40.000000,15.208533,0.000000,-24.791467
6732,150,149,-10.000000,15.206400,70.312500,75.518900
6733,150,149,-10.000000,15.204267,0.000000,5.204267
6734,150,149,-10.000000,15.202133,0.000000,5.202133
6735,150,149,-10.000000,15.200000,0.000000,5.200000
6736,150,149,-10.000000,15.197867,0.000000,5.197867
6737,150,151,10.000000,15.200000,46.875000,72.075000
6738,150,151,10.000000,15.202133,0.000000,25.202133
6739,150,151,10.000000,15.204267,0.000000,25.204267
6740,150,151,10.000000,15.206400,0.000000,25.206400
6741,150,151,10.000000,15.208533,0.000000,25.208533
6742,150,150,0.000000,15.208533,-23.437500,-8.228967
6743,150,150,0.000000,15.208533,0.000000,15.208533
6744,150,150,0.000000,15.208533,0.000000,15.208533
6745,150,150,0.000000,15.208533,0.000000,15.208533
6746,150,150,0.000000,15.208533,0.000000,15.208533
6747,150,147,-30.000000,15.202133,-70.312500,-85.110367
6748,150,147,-30.000000,15.195733,0.000000,-14.804267
6749,150,147,-30.000000,15.189333,0.000000,-14.810667
6750,200,147,-530.000000,15.076267,-1171.875000,-1686.798733
6751,200,147,-530.000000,14.963200,0.000000,-515.036800
6752,200,141,-590.000000,14.837333,-140.625000,-715.787667
6753,200,141,-590.000000,14.711467,0.000000,-575.288533
6754,200,141,-590.000000,14.585600,0.000000,-575.414400
6755,200,141,-590.000000,14.459733,0.000000,-575.540267
6756,200,141,-590.000000,14.333867,0.000000,-575.666133
6757,200,142,-580.000000,14.210133,23.437500,-542.352367
